1,4,10,2,20,U,1,147,,,,,,,,,,,,,,,,,,,,,,,,
207,18,180,4,720,U,1,8783178,,,,,,,,,,,,,,,,,,,,,,,,
208,18,180,4,720,S,1,425462,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,,,,,,
209,18,180,4,720,U,1,9060593,,,,,,,,,,,,,,,,,,,,,,,,
210,18,180,4,720,U,1,9977298,,,,,,,,,,,,,,,,,,,,,,,,
211,20,200,4,800,S,1,18570739,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,,,,
212,20,200,4,800,U,1,42551928,,,,,,,,,,,,,,,,,,,,,,,,
213,20,200,4,800,S,1,2558224,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,,,,
214,20,200,4,800,S,1,417490,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,,,,
215,20,200,4,800,U,1,42034949,,,,,,,,,,,,,,,,,,,,,,,,
216,20,200,4,800,U,1,45156247,,,,,,,,,,,,,,,,,,,,,,,,
217,20,200,4,800,S,1,727420,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,,,,
218,20,200,4,800,U,1,58508499,,,,,,,,,,,,,,,,,,,,,,,,
219,20,200,4,800,S,1,8602640,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,,,,
220,20,200,4,800,U,1,49613023,,,,,,,,,,,,,,,,,,,,,,,,
221,22,220,4,880,U,1,163561011,,,,,,,,,,,,,,,,,,,,,,,,
222,22,220,4,880,U,1,184701603,,,,,,,,,,,,,,,,,,,,,,,,
223,22,220,4,880,S,1,3502189,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,
224,22,220,4,880,U,1,169171262,,,,,,,,,,,,,,,,,,,,,,,,
225,22,220,4,880,S,1,90441841,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,,
226,22,220,4,880,U,1,150257411,,,,,,,,,,,,,,,,,,,,,,,,
227,22,220,4,880,S,1,36042361,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,,
228,22,220,4,880,U,1,171827885,,,,,,,,,,,,,,,,,,,,,,,,
229,22,220,4,880,S,1,15725268,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,,
230,22,220,4,880,U,1,143364680,,,,,,,,,,,,,,,,,,,,,,,,
231,24,240,4,960,U,1,572365595,,,,,,,,,,,,,,,,,,,,,,,,
232,24,240,4,960,S,1,492680458,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1
233,24,240,4,960,U,1,670855655,,,,,,,,,,,,,,,,,,,,,,,,
234,24,240,4,960,S,1,474072741,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
235,24,240,4,960,S,1,355606260,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0
236,24,240,4,960,U,1,665830189,,,,,,,,,,,,,,,,,,,,,,,,
237,24,240,4,960,S,1,521279112,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0
238,24,240,4,960,S,1,100879600,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1
